session_id,gesture_id,result,bias_gx,bias_gz,proc_gx,proc_gy,proc_gz,proc_btn,acc_v,acc_h,peak_v_pos,peak_v_neg,peak_h_pos,peak_h_neg,mag_v,mag_h,flags,flags_text,n_frames,duration_ms,latency_ms,t_press_ms,t_release_ms,t_pic_ms,peak_raw_gx,peak_raw_gz,mean_gx,mean_gz,std_gx,std_gz,max_abs_gx,max_abs_gz,min_gx,max_gx,min_gz,max_gz,mean_gy,std_gy,cal_bias_computed_gx,cal_bias_computed_gz,frame_00_gx,frame_00_gy,frame_00_gz,frame_00_t_ms,frame_01_gx,frame_01_gy,frame_01_gz,frame_01_t_ms,frame_02_gx,frame_02_gy,frame_02_gz,frame_02_t_ms,frame_03_gx,frame_03_gy,frame_03_gz,frame_03_t_ms,frame_04_gx,frame_04_gy,frame_04_gz,frame_04_t_ms,frame_05_gx,frame_05_gy,frame_05_gz,frame_05_t_ms,frame_06_gx,frame_06_gy,frame_06_gz,frame_06_t_ms,frame_07_gx,frame_07_gy,frame_07_gz,frame_07_t_ms,frame_08_gx,frame_08_gy,frame_08_gz,frame_08_t_ms,frame_09_gx,frame_09_gy,frame_09_gz,frame_09_t_ms,frame_10_gx,frame_10_gy,frame_10_gz,frame_10_t_ms,frame_11_gx,frame_11_gy,frame_11_gz,frame_11_t_ms,frame_12_gx,frame_12_gy,frame_12_gz,frame_12_t_ms,frame_13_gx,frame_13_gy,frame_13_gz,frame_13_t_ms,frame_14_gx,frame_14_gy,frame_14_gz,frame_14_t_ms,frame_15_gx,frame_15_gy,frame_15_gz,frame_15_t_ms,frame_16_gx,frame_16_gy,frame_16_gz,frame_16_t_ms,frame_17_gx,frame_17_gy,frame_17_gz,frame_17_t_ms,frame_18_gx,frame_18_gy,frame_18_gz,frame_18_t_ms,frame_19_gx,frame_19_gy,frame_19_gz,frame_19_t_ms,frame_20_gx,frame_20_gy,frame_20_gz,frame_20_t_ms,frame_21_gx,frame_21_gy,frame_21_gz,frame_21_t_ms,frame_22_gx,frame_22_gy,frame_22_gz,frame_22_t_ms,frame_23_gx,frame_23_gy,frame_23_gz,frame_23_t_ms,frame_24_gx,frame_24_gy,frame_24_gz,frame_24_t_ms,frame_25_gx,frame_25_gy,frame_25_gz,frame_25_t_ms,frame_26_gx,frame_26_gy,frame_26_gz,frame_26_t_ms,frame_27_gx,frame_27_gy,frame_27_gz,frame_27_t_ms,frame_28_gx,frame_28_gy,frame_28_gz,frame_28_t_ms,frame_29_gx,frame_29_gy,frame_29_gz,frame_29_t_ms
20260320_121354,21,L,-9,63,7098,-1709,-1552,0,-15891,51605,5858,9638,19741,15888,9638,19741,0x56,V>TH|H>TH|HDOM|CHOSE_H,8,159.7,16.12,16737.32,16897.02,16913.14,9647,19804,-1107.0,6311.75,6995.02,12589.19,9647,19804,-9647,7098,-15825,19804,1188.0,4124.69,,,-9647,-6646,-15825,0.0,-8909,-1667,-4664,33.43,-6797,4079,12835,44.57,-3803,3036,18792,80.06,1728,4664,19804,92.07,5625,5077,13774,108.78,5849,2670,7330,142.72,7098,-1709,-1552,159.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,22,R,-9,63,2465,-6691,-24518,0,-2557,-103031,5392,5678,0,22752,5678,22752,0x56,V>TH|H>TH|HDOM|CHOSE_H,8,145.3,11.49,17120.21,17265.51,17277.0,5687,24518,-19.38,-15888.5,4329.3,6626.97,5687,24518,-5687,5383,-24518,-3092,-8187.38,3106.49,,,5383,-6612,-3092,0.0,5121,-9163,-12661,34.07,654,-3907,-15626,46.0,-4683,-5571,-14705,62.97,-5687,-8698,-14789,92.93,-3874,-12917,-19028,110.54,466,-11940,-22689,128.45,2465,-6691,-24518,145.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,23,L,-9,63,-9350,149,21546,0,-50035,149782,0,12373,27460,0,12373,27460,0x56,V>TH|H>TH|HDOM|CHOSE_H,7,127.44,18.02,18541.35,18668.79,18686.81,12382,27523,-8491.29,24529.43,3820.26,2689.42,12382,27523,-12382,-2276,20826,27523,-1020.0,855.52,,,-2276,-2373,20826,0.0,-4530,-1126,23349,28.77,-8185,-1092,26426,46.85,-10710,-815,27523,63.92,-12382,-1691,27113,92.81,-12006,-192,24923,109.91,-9350,149,21546,127.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,24,L,-9,63,3684,12644,11630,0,-28283,144111,1195,8109,30955,0,8109,30955,0x56,V>TH|H>TH|HDOM|CHOSE_H,8,147.34,0.35,18954.39,19101.73,19102.08,8118,31018,-3082.75,19522.75,4101.48,10091.12,8118,31018,-8118,3684,2379,31018,4824.62,3947.69,,,1186,1154,2379,0.0,-1194,1741,11680,17.04,-4118,1539,24404,34.27,-6620,3009,29190,46.4,-8118,4549,31018,63.96,-6435,6114,26281,98.32,-3047,7847,19600,114.28,3684,12644,11630,147.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,25,L,-9,63,-3313,2977,22890,0,-14889,23509,2805,6716,22052,17933,6716,22052,0x56,V>TH|H>TH|HDOM|CHOSE_H,7,127.68,0.29,19272.11,19399.79,19400.08,6725,22890,-2608.0,6682.43,3752.45,15485.23,6725,22890,-6725,2796,-17870,22890,-183.86,2341.41,,,2796,-3037,-17870,0.0,1700,2245,-7004,15.97,-1541,227,1386,49.56,-5142,-2905,7682,49.73,-6725,-1171,17578,83.38,-6031,377,22115,99.93,-3313,2977,22890,127.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,26,R,-9,63,-4520,4089,16670,0,-14132,-652,1710,5698,17890,18606,5698,18606,0x56,V>TH|H>TH|HDOM|CHOSE_H,7,110.83,17.93,19576.41,19687.24,19705.17,5707,18543,-3388.0,2849.71,2841.69,14318.81,5707,18543,-5707,1701,-18543,17953,999.86,3111.18,,,1701,4995,-18543,0.0,-602,3537,-10442,18.01,-3898,-1054,-3699,34.26,-5019,-2564,3615,80.02,-5671,-1777,14394,80.24,-5707,-227,17953,98.91,-4520,4089,16670,110.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,27,L,-9,63,-5724,-1736,17782,0,-26164,54116,543,9100,24328,10331,9100,24328,0x56,V>TH|H>TH|HDOM|CHOSE_H,6,109.93,0.14,19851.48,19961.41,19961.55,9109,24391,-5322.17,12035.5,3656.92,13774.46,9109,24391,-9109,534,-10268,24391,105.33,1620.83,,,534,106,-10268,0.0,-2690,-655,916,16.55,-6498,2593,16193,48.68,-8446,1381,23199,60.08,-9109,-1057,24391,76.53,-5724,-1736,17782,109.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,28,L,-9,63,6284,6904,8726,0,-22095,89472,0,7104,24025,0,7104,24025,0x56,V>TH|H>TH|HDOM|CHOSE_H,6,95.67,17.82,20153.27,20248.95,20266.77,7113,24088,-2642.67,16418.83,4840.52,6435.72,7113,24088,-7113,6284,8726,24088,2942.67,4138.35,,,-1186,3266,8942,0.0,-3967,8067,17519,17.86,-6178,2823,24088,47.74,-7113,-2157,22017,47.85,-3696,-1247,17221,77.65,6284,6904,8726,95.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,29,L,-9,63,2101,3628,12571,0,-19066,83415,0,4223,27223,7420,4223,27223,0x56,V>TH|H>TH|HDOM|CHOSE_H,7,113.05,11.91,20425.77,20538.82,20550.73,4232,27286,-2431.29,13766.29,2205.69,13151.8,4232,27286,-4232,2101,-7357,27286,2777.57,2308.97,,,-4010,-540,-7357,0.0,-4232,4694,-87,12.07,-1703,5224,16692,28.79,-2571,4638,26117,44.66,-3953,1106,27286,61.26,-2651,693,21142,95.07,2101,3628,12571,113.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,30,L,-9,63,-7253,-2744,24072,0,-15945,56077,0,7993,25308,0,7993,25308,0x56,V>TH|H>TH|HDOM|CHOSE_H,4,62.68,15.4,20711.05,20773.73,20789.14,8002,25371,-5806.25,20084.5,2254.24,6597.26,8002,25371,-8002,-3064,10772,25371,903.0,3456.65,,,-3064,4358,10772,0.0,-4906,3300,20123,17.24,-8002,-1302,25371,34.96,-7253,-2744,24072,62.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,31,L,-9,63,-3198,-88,20342,0,-15163,65267,0,5732,26681,9531,5732,26681,0x56,V>TH|H>TH|HDOM|CHOSE_H,6,95.62,17.3,20950.91,21046.53,21063.83,5741,26744,-3067.67,14320.67,1593.99,14605.92,5741,26744,-5741,-1600,-9468,26744,813.83,967.86,,,-1600,-597,-9468,0.0,-2076,1941,2335,29.8,-1813,1334,20126,29.89,-3978,1389,25845,65.73,-5741,904,26744,77.66,-3198,-88,20342,95.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,32,L,-9,63,305,7517,15395,0,-17997,96966,0,6511,28029,0,6511,28029,0x56,V>TH|H>TH|HDOM|CHOSE_H,6,95.71,18.24,21237.18,21332.89,21351.14,6520,28092,-2956.17,18779.33,2694.56,8939.7,6520,28092,-6520,305,3256,28092,1517.33,3158.46,,,-139,-780,3256,0.0,-2400,336,17644,17.97,-4433,-212,25033,35.88,-6520,-276,28092,47.82,-4550,2519,23256,65.78,305,7517,15395,95.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,33,L,-9,63,2425,8016,10559,0,-9941,101375,1454,5279,30956,0,5279,30956,0x56,V>TH|H>TH|HDOM|CHOSE_H,6,97.9,17.25,21509.91,21607.81,21625.06,5288,31019,-1260.17,18708.17,3064.99,10855.19,5288,31019,-5288,2425,3265,31019,4957.0,1988.08,,,1445,3913,3265,0.0,260,5057,16590,29.88,-3218,2659,29793,45.91,-5288,3633,31019,62.15,-3185,6464,21023,97.78,2425,8016,10559,97.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,34,L,-9,63,6519,6447,2413,0,-907,52174,1338,2478,19801,0,2478,19801,0x56,V>TH|H>TH|HDOM|CHOSE_H,7,112.33,16.88,21781.57,21893.9,21910.78,6519,20089,923.0,12114.57,3448.96,7330.73,6519,20089,-3118,6519,2413,20089,5063.86,2851.58,,,855,2303,2926,0.0,-640,7109,15368,16.16,-3118,4252,20089,33.16,-2487,733,19864,49.59,1329,5622,14268,81.48,4003,8981,9874,96.86,6519,6447,2413,112.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,35,L,-9,63,5407,1661,-2868,0,-825,116594,4741,4225,28113,0,4741,28113,0x56,V>TH|H>TH|HDOM|CHOSE_H,7,126.31,18.0,22068.38,22194.69,22212.69,5407,28176,646.86,16300.57,3611.29,11223.37,5407,28176,-4234,5407,-2868,28176,5972.0,2539.69,,,1861,4296,11405,0.0,59,7177,23089,16.27,-2815,6014,28176,50.72,-4234,5376,27347,62.55,-482,7846,17911,79.35,4732,9434,9044,114.68,5407,1661,-2868,126.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,36,L,-9,63,4874,264,-6618,0,-3298,54145,3393,4623,19913,0,4623,19913,0x56,V>TH|H>TH|HDOM|CHOSE_H,6,77.45,16.25,22374.54,22451.99,22468.24,4874,22665,-370.33,11740.67,3808.57,11167.4,4874,22665,-4632,4874,-6618,22665,4267.67,1961.92,,,-1466,5102,19976,0.0,-3762,5062,22665,16.03,-4632,5041,18312,16.18,-620,5003,11862,43.59,3384,5134,4247,60.24,4874,264,-6618,77.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,37,L,-9,63,5439,1181,-4924,0,1398,65868,4823,2543,22215,0,4823,22215,0x56,V>TH|H>TH|HDOM|CHOSE_H,7,127.26,0.1,22611.27,22738.53,22738.63,5439,22278,1090.43,11363.43,3129.43,9789.69,5439,22278,-2552,5439,-4924,22278,6106.43,2554.76,,,1538,7287,11655,0.0,841,8553,18285,32.83,-2158,8431,22278,50.1,-2552,6813,19434,67.59,-289,5482,10175,79.54,4814,4998,2641,115.46,5439,1181,-4924,127.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,38,L,-9,63,6180,1769,-3952,0,1324,61538,4858,2812,21846,0,4858,21846,0x56,V>TH|H>TH|HDOM|CHOSE_H,6,94.81,18.07,22900.21,22995.03,23013.09,6180,21909,768.5,13287.83,3952.73,10149.54,6180,21909,-2857,6180,-3952,21909,6441.17,2969.84,,,-1705,8414,18448,0.0,-2821,9464,21909,15.85,-2857,8717,21889,50.04,965,5726,14570,50.38,4849,4557,6863,77.9,6180,1769,-3952,94.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,39,L,-9,63,1422,14477,20524,0,-12890,134296,530,3919,28944,0,3919,28944,0x56,V>TH|H>TH|HDOM|CHOSE_H,7,107.65,17.34,23221.59,23329.24,23346.58,3928,29007,-1646.0,22171.14,2043.14,7314.65,3928,29007,-3928,1422,8843,29007,8012.29,4425.54,,,521,967,8843,0.0,-1671,4643,17005,12.02,-2939,7526,26358,29.91,-3928,8224,29007,63.18,-3630,8462,28749,79.06,-1297,11787,24712,95.61,1422,14477,20524,107.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,40,L,-9,63,4063,12107,16964,0,-15838,106579,162,5334,26796,237,5334,26796,0x56,V>TH|H>TH|HDOM|CHOSE_H,8,143.92,0.1,23619.12,23763.04,23763.14,5343,26859,-1918.88,17852.62,3082.26,9408.19,5343,26859,-5343,4063,-174,26859,5597.62,4198.26,,,153,-1007,-174,0.0,-996,1905,8231,16.11,-3522,3929,18900,44.99,-4448,5205,23803,62.87,-5343,5542,26859,80.28,-4021,7251,25719,97.34,-1237,9849,22519,108.97,4063,12107,16964,143.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,41,L,-9,63,1045,11171,22629,0,-12934,105913,0,3939,25643,0,3939,25643,0x56,V>TH|H>TH|HDOM|CHOSE_H,7,110.84,16.7,24019.33,24130.17,24146.86,3948,25706,-1706.14,18417.14,1852.52,8907.68,3948,25706,-3948,1045,2648,25706,6426.86,3097.98,,,-243,1062,2648,0.0,-572,4567,9319,11.1,-2281,7262,19829,27.22,-3691,6787,23994,60.46,-3948,6300,25706,77.56,-2253,7839,24795,93.76,1045,11171,22629,110.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,42,L,-9,63,4308,11094,14519,0,-16449,95207,514,5241,24625,0,5241,24625,0x56,V>TH|H>TH|HDOM|CHOSE_H,7,130.88,16.54,24414.63,24545.52,24562.05,5250,24688,-2315.14,17958.43,3519.99,6393.9,5250,24688,-5250,4308,6728,24688,5257.57,2856.82,,,-2676,2965,6728,0.0,-4020,3588,15668,32.92,-5250,3995,23924,48.4,-5245,4187,24688,64.48,-3828,4070,22553,80.9,505,6904,17629,113.47,4308,11094,14519,130.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,43,L,-9,63,2058,8670,18179,0,-10100,73916,1639,4828,25471,9687,4828,25471,0x56,V>TH|H>TH|HDOM|CHOSE_H,8,146.08,0.11,24780.93,24927.01,24927.11,4837,25534,-1284.75,14294.62,2614.86,13025.71,4837,25534,-4837,2058,-9624,25534,2999.88,3142.01,,,1630,-1958,-9624,0.0,238,352,-1566,17.22,-400,2554,13771,33.43,-2213,2727,20849,49.45,-4837,3034,25330,83.29,-4572,3400,25534,100.76,-2182,5220,21884,129.21,2058,8670,18179,146.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,44,L,-9,63,3615,8969,14953,0,-7787,68895,2655,3748,18178,8821,3748,18178,0x56,V>TH|H>TH|HDOM|CHOSE_H,9,159.72,17.84,25135.11,25294.83,25312.68,3757,18241,-364.89,11382.0,2869.04,9756.92,3757,18241,-3757,3615,-8758,18241,4657.0,3968.49,,,2558,2779,-8758,0.0,-1008,2718,-280,17.32,-2380,81,8316,46.16,-3757,376,16603,64.01,-3754,2275,17929,81.98,-2155,4966,18241,93.89,951,9313,18149,141.78,2646,10436,17285,141.88,3615,8969,14953,159.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,45,L,-9,63,6476,8534,11252,0,-9510,106412,194,3069,26116,4170,3069,26116,0x56,V>TH|H>TH|HDOM|CHOSE_H,8,142.8,35.88,25516.48,25659.28,25695.15,6476,26179,-433.38,15395.5,3002.71,10543.13,6476,26179,-3078,6476,-4107,26179,4832.25,3002.13,,,-761,-1331,-4107,0.0,-379,3072,5122,16.72,-1243,5730,18331,50.59,-2408,5709,23943,66.75,-3078,4928,26179,78.8,-2259,4602,23365,96.4,185,7414,19079,130.93,6476,8534,11252,142.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,46,L,-9,63,124,8086,18784,0,-13033,77941,0,5652,25831,0,5652,25831,0x56,V>TH|H>TH|HDOM|CHOSE_H,7,111.05,16.31,25886.2,25997.24,26013.55,5661,25894,-2414.57,17122.86,2339.47,9781.14,5661,25894,-5661,203,-169,25894,4206.14,2521.14,,,203,354,-169,0.0,-834,2373,7515,11.95,-2303,3129,19909,29.01,-4271,4594,24875,59.96,-5661,4973,25894,77.81,-4160,5934,23052,94.93,124,8086,18784,111.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,47,L,-9,63,-117,1043,16622,0,-18361,114524,0,5036,29126,0,5036,29126,0x56,V>TH|H>TH|HDOM|CHOSE_H,6,108.09,17.3,26254.73,26362.82,26380.12,5045,29189,-3087.17,21910.17,1784.27,6487.11,5045,29189,-5045,-117,12517,29189,4395.17,2714.02,,,-2257,1461,12517,0.0,-2727,4196,20469,29.81,-4284,6104,26495,46.92,-5045,7927,29189,63.94,-4093,5640,26169,96.51,-117,1043,16622,108.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,48,L,-9,63,4263,7308,12845,0,-16971,90777,0,5730,25113,0,5730,25113,0x56,V>TH|H>TH|HDOM|CHOSE_H,8,125.13,17.94,26588.22,26713.35,26731.29,5739,25176,-2399.0,15879.75,3101.86,8805.29,5739,25176,-5739,4263,-559,25176,2367.0,2321.23,,,-1295,-451,-559,0.0,-1939,1664,7767,16.42,-2788,2701,17831,64.74,-4037,3430,22405,71.64,-5739,2233,25176,71.89,-5144,958,23660,95.32,-2513,1093,17913,113.2,4263,7308,12845,125.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,49,L,-9,63,632,4454,16627,0,-12561,72326,0,3059,21546,0,3059,21546,0x56,V>TH|H>TH|HDOM|CHOSE_H,7,109.38,35.58,26972.11,27081.49,27117.08,3961,21812,-2276.43,15868.57,1495.94,6988.23,3961,21812,-3961,632,2285,21812,4736.29,2563.79,,,-2826,-406,2285,0.0,-2221,3519,11195,17.5,-3019,6473,18106,46.01,-3961,6778,21812,46.32,-3068,6441,21609,64.05,-1472,5895,19446,92.37,632,4454,16627,109.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,50,R,-9,63,6359,-6638,-18925,0,20712,-51545,6881,1662,4363,17425,6881,17425,0x56,V>TH|H>TH|HDOM|CHOSE_H,8,157.84,17.89,27497.58,27655.42,27673.31,6872,18925,3713.5,-9517.75,3466.58,7940.39,6872,18925,-1671,6872,-18925,4426,-3063.0,6374.77,,,6651,8456,4426,0.0,6872,4489,-1998,32.6,2691,-1827,-6050,48.97,-1671,-5255,-10033,64.63,-593,-6071,-12007,81.88,2701,-8618,-14193,93.37,6698,-9040,-17362,128.68,6359,-6638,-18925,157.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,51,L,-9,63,1385,5973,17831,0,-12168,106324,631,6246,25853,0,6246,25853,0x56,V>TH|H>TH|HDOM|CHOSE_H,7,115.0,17.94,28070.31,28185.3,28203.25,6813,25916,-2520.14,21164.0,3153.8,3630.28,6813,25916,-6813,1385,15961,25916,3470.57,4460.42,,,622,4147,15961,0.0,-1169,9533,20624,17.23,-2329,6528,24312,34.52,-6255,-2005,25916,51.81,-6813,-2519,23678,85.11,-3082,2637,19826,85.22,1385,5973,17831,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,52,L,-9,63,462,2507,18780,0,-6119,35590,2052,3401,19646,14415,3401,19646,0x56,V>TH|H>TH|HDOM|CHOSE_H,8,140.1,0.25,28427.06,28567.16,28567.41,3410,19709,-848.12,8390.0,1996.43,12572.41,3410,19709,-3410,2043,-14352,19709,1510.12,1043.2,,,2043,802,-14352,0.0,1412,2537,-5910,29.32,-1044,1243,5579,29.63,-2679,-337,10464,59.46,-3410,878,14505,77.7,-2495,2510,18345,94.17,-1074,1941,19709,106.23,462,2507,18780,140.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,53,L,-9,63,-1449,9432,20305,0,-12429,49060,1761,4802,22068,7536,4802,22068,0x56,V>TH|H>TH|HDOM|CHOSE_H,7,126.38,17.23,28760.27,28886.66,28903.89,5701,22131,-1174.57,8086.29,3745.52,14497.11,5701,22131,-4811,5701,-13076,22131,3210.71,4486.77,,,5701,2912,-13076,0.0,1752,6437,-7473,17.75,-1619,3457,906,48.68,-3947,-3167,13956,64.72,-4811,-1924,19855,76.87,-3849,5328,22131,110.07,-1449,9432,20305,126.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,54,L,-9,63,8850,8538,11339,0,-16458,72316,424,4961,20374,2676,4961,20374,0x56,V>TH|H>TH|HDOM|CHOSE_H,7,129.55,15.59,29125.93,29255.48,29271.07,4970,20437,-1922.71,12610.29,3009.67,8659.97,4970,20437,-4970,3053,-2613,20437,2116.57,1061.15,,,415,883,-2613,0.0,-1883,2521,3853,17.89,-4185,565,14056,29.89,-4970,1970,18959,65.72,-4898,2958,20437,77.69,-991,2453,18002,95.64,3053,3466,15578,129.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,55,L,-9,63,8320,10463,9631,0,-19821,63802,3203,7238,25363,0,7238,25363,0x56,V>TH|H>TH|HDOM|CHOSE_H,8,143.9,0.24,29461.66,29605.56,29605.8,8320,25426,-2621.88,14683.88,5520.39,8114.17,8320,25426,-7247,8320,2149,25426,5334.75,2803.23,,,-4703,3462,2149,0.0,-5396,7458,7632,33.09,-5714,6773,14438,45.28,-6719,4691,24093,61.91,-7247,2737,25426,79.61,-2710,1955,19630,96.33,3194,5139,14472,111.71,8320,10463,9631,143.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,56,L,-9,63,13659,11868,10416,0,-12696,78975,182,4627,25300,0,4627,25300,0x56,V>TH|H>TH|HDOM|CHOSE_H,7,112.11,33.14,29829.2,29941.31,29974.45,5401,27128,-2373.71,18520.0,3666.0,8102.21,5401,27128,-5401,4878,5074,27128,7251.71,2510.88,,,-5401,2774,5074,0.0,-4636,7434,10365,18.07,-4365,8743,20217,29.37,-3904,9868,25363,45.45,-3361,9128,27128,79.16,173,5042,23282,94.55,4878,7773,18211,112.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
