session_id,gesture_id,result,bias_gx,bias_gz,proc_gx,proc_gy,proc_gz,proc_btn,acc_v,acc_h,peak_v_pos,peak_v_neg,peak_h_pos,peak_h_neg,mag_v,mag_h,flags,flags_text,n_frames,duration_ms,latency_ms,t_press_ms,t_release_ms,t_pic_ms,peak_raw_gx,peak_raw_gz,mean_gx,mean_gz,std_gx,std_gz,max_abs_gx,max_abs_gz,min_gx,max_gx,min_gz,max_gz,mean_gy,std_gy,cal_bias_computed_gx,cal_bias_computed_gz,frame_00_gx,frame_00_gy,frame_00_gz,frame_00_t_ms,frame_01_gx,frame_01_gy,frame_01_gz,frame_01_t_ms,frame_02_gx,frame_02_gy,frame_02_gz,frame_02_t_ms,frame_03_gx,frame_03_gy,frame_03_gz,frame_03_t_ms,frame_04_gx,frame_04_gy,frame_04_gz,frame_04_t_ms,frame_05_gx,frame_05_gy,frame_05_gz,frame_05_t_ms,frame_06_gx,frame_06_gy,frame_06_gz,frame_06_t_ms,frame_07_gx,frame_07_gy,frame_07_gz,frame_07_t_ms,frame_08_gx,frame_08_gy,frame_08_gz,frame_08_t_ms,frame_09_gx,frame_09_gy,frame_09_gz,frame_09_t_ms,frame_10_gx,frame_10_gy,frame_10_gz,frame_10_t_ms,frame_11_gx,frame_11_gy,frame_11_gz,frame_11_t_ms,frame_12_gx,frame_12_gy,frame_12_gz,frame_12_t_ms,frame_13_gx,frame_13_gy,frame_13_gz,frame_13_t_ms,frame_14_gx,frame_14_gy,frame_14_gz,frame_14_t_ms,frame_15_gx,frame_15_gy,frame_15_gz,frame_15_t_ms,frame_16_gx,frame_16_gy,frame_16_gz,frame_16_t_ms,frame_17_gx,frame_17_gy,frame_17_gz,frame_17_t_ms,frame_18_gx,frame_18_gy,frame_18_gz,frame_18_t_ms,frame_19_gx,frame_19_gy,frame_19_gz,frame_19_t_ms,frame_20_gx,frame_20_gy,frame_20_gz,frame_20_t_ms,frame_21_gx,frame_21_gy,frame_21_gz,frame_21_t_ms,frame_22_gx,frame_22_gy,frame_22_gz,frame_22_t_ms,frame_23_gx,frame_23_gy,frame_23_gz,frame_23_t_ms,frame_24_gx,frame_24_gy,frame_24_gz,frame_24_t_ms,frame_25_gx,frame_25_gy,frame_25_gz,frame_25_t_ms,frame_26_gx,frame_26_gy,frame_26_gz,frame_26_t_ms,frame_27_gx,frame_27_gy,frame_27_gz,frame_27_t_ms,frame_28_gx,frame_28_gy,frame_28_gz,frame_28_t_ms,frame_29_gx,frame_29_gy,frame_29_gz,frame_29_t_ms
20260320_121648,88,R,-9,63,-6054,2320,-15176,0,-506,-60662,3361,4587,12407,15711,4587,15711,0x56,V>TH|H>TH|HDOM|CHOSE_H,14,256.32,17.98,47024.46,47280.78,47298.75,6054,15648,-476.93,-5358.5,3074.8,9763.14,6054,15648,-6054,3352,-15648,12470,3711.21,3855.69,,,1965,1266,12470,0.0,3306,585,9821,17.92,3352,1429,6874,35.9,2763,8217,2911,65.8,2432,12454,-1712,83.39,1339,7884,-6460,95.36,-1547,-1227,-8339,112.86,-2952,-1392,-8528,148.73,-2765,2431,-10124,160.68,-719,4640,-11985,178.63,-470,5465,-13804,208.5,-2731,4169,-15319,226.43,-4596,3716,-15648,244.45,-6054,2320,-15176,256.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,89,R,-9,63,-2745,5361,-6510,0,19068,-158182,6154,4531,0,17922,6154,17922,0x56,V>TH|H>TH|HDOM|CHOSE_H,12,224.47,33.36,47631.08,47855.55,47888.92,6145,17859,1352.0,-13666.58,3849.29,3812.41,6145,17859,-4540,6145,-17859,-6510,-241.83,3369.12,,,58,-6846,-7141,0.0,1821,-3402,-12195,17.88,3119,-1867,-15106,33.63,4438,-939,-17859,67.86,5612,544,-17607,84.87,6145,3232,-16830,95.61,5297,3292,-16485,111.96,2518,1328,-15829,145.68,-1128,-2172,-14136,162.72,-4540,-2286,-12955,179.42,-4371,853,-11346,207.29,-2745,5361,-6510,224.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,90,R,-9,63,-8288,-1705,-13416,0,2685,-94742,4956,6291,2997,16378,6291,16378,0x56,V>TH|H>TH|HDOM|CHOSE_H,11,192.89,17.15,48192.58,48385.47,48402.62,8288,16315,-517.55,-9775.27,4129.79,6402.09,8288,16315,-8288,4947,-16315,3060,-3770.64,2549.48,,,249,-5858,3060,0.0,656,-4190,-1111,16.5,2552,-1983,-4396,33.12,4947,-209,-8605,45.13,4363,-1092,-10211,79.12,1174,-2969,-12182,96.0,-471,-3494,-13573,113.56,-1161,-4441,-15015,142.88,-3414,-7678,-16315,159.24,-6300,-7858,-15764,176.18,-8288,-1705,-13416,192.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,91,R,-9,63,-5099,865,-415,0,2916,-62577,3404,4747,8213,11824,4747,11824,0x56,V>TH|H>TH|HDOM|CHOSE_H,15,286.82,32.98,48686.88,48973.7,49006.68,6207,11863,-211.53,-6193.33,2742.03,6348.5,6207,11863,-6207,3395,-11863,8276,2239.93,2124.97,,,3017,2285,8276,0.0,3395,1287,5064,34.06,2792,854,1137,50.37,1910,547,-3866,78.16,1386,1036,-6351,78.47,1072,2972,-8755,112.07,589,3660,-10244,112.22,31,2980,-11412,145.82,-665,1563,-11863,177.21,-1548,1740,-11761,193.07,-2031,5041,-10983,210.53,-1028,6616,-10432,237.15,-1130,4692,-9643,253.52,-4756,-438,-7212,253.59,-6207,-1236,-4855,286.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,92,R,-9,63,-7066,2006,-17164,0,-14133,-64617,4707,7488,11503,17860,7488,17860,0x56,V>TH|H>TH|HDOM|CHOSE_H,12,242.99,16.88,49211.61,49454.61,49471.49,7497,17797,-1513.08,-6958.58,4485.07,10519.24,7497,17797,-7497,4698,-17797,11566,3891.67,2128.94,,,3927,582,11566,0.0,4698,1788,8987,18.18,4311,4110,3467,50.94,1765,3997,-311,68.16,-1188,3949,-5756,95.75,-2327,5295,-8892,95.9,-1197,7748,-11204,111.82,-1933,7109,-14021,146.02,-4490,4751,-15244,162.97,-7160,2730,-17134,179.95,-7497,2635,-17797,225.99,-7066,2006,-17164,242.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,93,L,-9,63,-7682,1640,-7608,0,28963,19677,7724,5299,12176,8534,7724,12176,0x56,V>TH|H>TH|HDOM|CHOSE_H,14,254.72,16.61,49709.19,49963.9,49980.51,7715,12239,1511.71,920.57,5220.94,7137.08,7715,12239,-7682,7715,-8471,12239,284.57,2836.34,,,5439,427,12239,0.0,5065,-870,10778,16.39,4592,206,8419,46.27,5369,1212,6993,63.65,6382,3171,4678,80.18,7715,6116,3479,109.27,7213,4491,2406,125.34,2919,-1423,116,143.19,-679,-3780,-1938,159.27,-2853,-3087,-4528,175.82,-3335,-2274,-6087,209.04,-3673,-1262,-7588,225.48,-5308,-583,-8471,237.44,-7682,1640,-7608,254.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,94,R,-9,63,-5467,-3802,-16255,0,2891,-92143,1248,1214,9246,20396,1248,20396,0x54,H>TH|HDOM|CHOSE_H,14,274.1,11.7,50315.73,50589.84,50601.54,1239,20333,180.14,-7382.71,914.6,10989.77,1239,20333,-1223,1239,-20333,9309,885.64,4140.41,,,1071,-3782,9309,0.0,911,-4118,7609,17.98,368,-2074,5297,29.48,830,-1891,3804,47.39,1200,-2439,-199,77.41,1239,-1946,-3758,95.19,956,-952,-7163,112.61,155,409,-10813,141.22,-358,1303,-12914,162.66,-1128,2592,-16399,173.73,-1223,4856,-18457,190.89,-545,8045,-19761,226.29,218,8472,-20333,256.2,-1172,3924,-19580,274.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,95,R,-9,63,-5206,5037,-15867,0,23749,-45524,7310,2429,6268,13899,7310,13899,0x56,V>TH|H>TH|HDOM|CHOSE_H,11,206.65,0.12,50892.27,51098.92,51099.04,7301,15867,2247.18,-7413.27,4175.34,7745.67,7301,15867,-5206,7301,-15867,6331,5421.55,5357.55,,,4399,1217,6331,0.0,4847,790,3915,28.13,4171,2509,823,44.08,4788,8455,-4914,77.2,6845,15489,-9502,93.81,7301,13960,-13281,110.98,2851,1811,-12530,128.92,-597,-671,-11157,140.84,-2242,3841,-11528,158.79,-2438,7199,-13836,188.69,-5206,5037,-15867,206.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,96,R,-9,63,-49,3713,-22796,0,-958,-125689,1222,2017,0,23527,2017,23527,0x54,H>TH|HDOM|CHOSE_H,10,177.0,17.39,51543.66,51720.66,51738.04,2026,23464,4.4,-15700.5,1169.48,6528.79,2026,23464,-2026,1213,-23464,-5743,1595.1,2747.06,,,100,-1635,-5743,0.0,1109,161,-8213,17.91,1123,912,-9024,35.93,100,-380,-12420,47.82,-1677,-850,-15469,64.83,-2026,-445,-17858,81.95,-760,2980,-20176,114.01,911,5871,-21842,131.56,1213,5624,-23464,160.18,-49,3713,-22796,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,97,R,-9,63,-1187,67,-18126,0,-7493,-87337,1126,4078,5074,19191,4078,19191,0x56,V>TH|H>TH|HDOM|CHOSE_H,12,212.65,11.56,52037.5,52250.15,52261.7,4087,19128,-615.83,-8840.5,1805.85,9633.2,4087,19128,-4087,1517,-19128,8981,747.92,2508.52,,,-146,14,8981,0.0,652,-1626,5137,17.95,965,-1332,1220,35.95,718,683,-4490,53.11,1117,3244,-7429,80.3,1517,4754,-10171,97.46,-685,497,-13102,114.42,-3005,-2044,-14564,144.0,-4087,-2275,-16523,160.12,-2647,2106,-17891,178.13,-602,4887,-19128,195.97,-1187,67,-18126,212.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,98,L,-9,63,-2235,565,-12539,0,-4415,-55960,1538,1858,18830,18316,1858,18830,0x54,H>TH|HDOM|CHOSE_H,15,268.41,33.98,52505.96,52774.37,52808.35,1867,18893,-375.87,-5224.33,1212.97,12644.1,1867,18893,-1867,1529,-18253,18893,904.2,2229.08,,,-58,-659,18893,0.0,151,-3265,15714,11.81,-249,-2803,11468,29.75,842,-1004,5320,47.68,1529,257,854,77.33,1260,1157,-4843,94.26,1018,1275,-7366,111.66,531,572,-9701,138.14,-1132,-70,-13140,138.21,-1867,1314,-15323,174.03,-1843,3211,-17067,189.68,-1406,3710,-18253,223.0,-1402,3687,-17057,234.55,-1375,3151,-14341,251.16,-1637,3030,-13523,268.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,99,R,-9,63,-3289,5111,-18047,0,10675,-51566,4625,2707,16208,20605,4625,20605,0x56,V>TH|H>TH|HDOM|CHOSE_H,14,271.32,16.95,53015.48,53286.8,53303.75,4616,20542,512.93,-6982.0,2427.59,12530.59,4616,20542,-3289,4616,-20542,16271,2901.36,3771.91,,,3924,-373,16271,0.0,4616,-1875,13260,12.05,3649,-201,5903,52.18,2465,920,2510,65.21,1220,613,-1801,77.26,303,-469,-5104,112.02,17,-239,-8074,128.47,-518,2041,-11806,157.08,-720,3781,-13863,157.22,412,5646,-17022,190.7,-354,7612,-19004,207.14,-1828,9393,-20542,224.95,-2716,8659,-20429,236.91,-3289,5111,-18047,271.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,100,R,-9,63,-6122,-4481,-15634,0,-13386,-54031,2764,4657,13432,16760,4657,16760,0x56,V>TH|H>TH|HDOM|CHOSE_H,14,254.27,16.64,53588.61,53842.87,53859.52,6122,16697,-1339.5,-5656.29,3017.05,10255.21,6122,16697,-6122,2755,-16697,13495,304.93,2795.43,,,1409,-2166,13495,0.0,1397,-943,10672,18.01,2489,-1116,6219,34.49,2755,-105,2151,50.71,2054,374,-3327,77.63,409,395,-5426,77.74,-1200,-97,-6889,111.19,-2925,-695,-8004,129.11,-3834,-794,-10096,141.16,-4093,3504,-13738,158.86,-3220,6624,-15390,194.72,-3206,4261,-16697,205.84,-4666,-492,-16524,238.43,-6122,-4481,-15634,254.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,101,R,-9,63,-4691,-2826,-16391,0,-23236,-48864,5664,9084,17531,20241,9084,20241,0x56,V>TH|H>TH|HDOM|CHOSE_H,14,242.06,29.04,54116.49,54358.55,54387.59,9093,20178,-1969.07,-4866.93,6003.57,14261.26,9093,20178,-9093,5655,-20178,17594,522.93,3466.66,,,4439,2386,17594,0.0,5275,-107,16171,16.63,5655,-828,13020,33.95,5281,-998,7838,45.1,4045,-302,3886,61.65,1920,1279,-871,96.55,-2579,6930,-6347,96.64,-6169,8229,-9936,125.15,-7169,1897,-14805,141.77,-6747,-2455,-16884,157.98,-7510,-4184,-18765,191.97,-9093,-2366,-19702,207.63,-8772,-813,-20178,224.91,-6143,-1347,-19158,242.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,102,R,-9,63,463,637,1299,0,8439,-87749,7305,5014,10601,20610,7305,20610,0x56,V>TH|H>TH|HDOM|CHOSE_H,19,348.94,34.99,54707.36,55056.3,55091.3,7296,20634,346.05,-7008.58,4104.54,10567.48,7296,20634,-5531,7296,-20634,13300,1323.95,2546.84,,,6637,4970,13300,0.0,7296,6260,10664,0.06,7057,5781,7265,33.31,5068,3558,1171,45.2,3805,2959,-2546,80.03,2705,2829,-5805,96.27,1164,2454,-9858,113.03,228,1029,-12082,124.91,-1732,-1043,-14859,141.92,-2856,-1078,-16632,174.76,-3769,157,-19488,191.83,-5023,1651,-20547,208.96,-5531,984,-20634,236.26,-4412,-1551,-17987,254.33,-2736,-2080,-13888,272.27,-902,-1572,-7482,289.34,-438,-820,-3810,319.2,-449,30,-1244,337.2,463,637,1299,348.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,103,R,-9,63,-6879,-8593,-14432,0,-5347,-32910,1182,5694,9697,17598,5694,17598,0x56,V>TH|H>TH|HDOM|CHOSE_H,12,225.49,0.13,55297.49,55522.98,55523.11,6879,17936,-1786.58,-5790.75,3073.99,10726.58,6879,17936,-6879,1173,-17936,10971,243.5,4266.87,,,755,-885,10971,0.0,542,-359,9760,15.94,1127,-1429,7416,48.99,1173,-2612,887,60.92,254,-2661,-3611,82.22,-703,-1134,-7037,112.23,-1175,1421,-10084,130.13,-934,3407,-12202,142.07,-3062,6779,-15686,160.07,-5703,6618,-17535,177.93,-6834,2370,-17936,207.46,-6879,-8593,-14432,225.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,104,R,-9,63,-5770,2795,-13726,0,-2653,-39552,4275,4975,6390,14981,4975,14981,0x56,V>TH|H>TH|HDOM|CHOSE_H,12,211.69,0.13,55854.74,56066.43,56066.56,5770,15316,-1149.92,-6576.08,3351.68,7714.52,5770,15316,-5770,4266,-15316,6453,4381.25,1375.18,,,3248,3609,6453,0.0,4266,3914,3723,16.84,2312,3187,1173,34.32,10,2607,-1412,50.45,-606,3016,-4033,66.86,-218,4336,-5688,82.8,-1073,6214,-9565,112.63,-2180,5906,-11996,129.22,-3368,5225,-13608,145.95,-4984,5633,-14918,163.81,-5436,6133,-15316,193.75,-5770,2795,-13726,211.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,105,R,-9,63,-6805,837,-20220,0,3457,-14503,5104,7634,13974,20925,7634,20925,0x56,V>TH|H>TH|HDOM|CHOSE_H,13,236.2,17.41,56353.7,56589.9,56607.3,7643,20862,-906.31,-5433.54,4549.14,12313.76,7643,20862,-7643,5095,-20862,14037,-781.0,1950.41,,,4476,-1907,14037,0.0,5095,-3507,11084,11.89,4444,-3428,7735,28.05,3508,-3336,3500,44.98,1145,-2097,1512,79.04,-474,-1402,-1343,90.92,-862,-380,-7129,124.77,-946,-4,-10379,140.95,-2089,401,-12972,141.16,-5086,1431,-16627,158.83,-6545,1844,-18972,206.65,-7643,1395,-20862,218.61,-6805,837,-20220,236.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,106,R,-9,63,-2521,6751,-16007,0,-10095,-87960,303,3309,9393,21659,3309,21659,0x56,V>TH|H>TH|HDOM|CHOSE_H,13,239.55,11.92,56863.47,57103.02,57114.94,3318,21596,-1009.92,-7678.38,1346.81,12225.86,3318,21596,-3318,294,-21596,11972,2653.62,4844.9,,,264,-5430,11972,0.0,10,-3500,9456,17.26,-1,-661,7376,28.06,294,-117,2592,45.17,39,-282,-1605,79.26,-140,442,-7466,108.63,-144,1206,-10998,126.84,-695,3457,-15767,144.29,-1623,9227,-18857,156.25,-2239,9432,-21596,173.75,-3318,6801,-20648,191.69,-3055,7171,-18271,221.55,-2521,6751,-16007,239.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,107,R,-9,63,-2175,298,-27373,0,-9829,-129647,1314,2777,2590,27350,2777,27350,0x56,V>TH|H>TH|HDOM|CHOSE_H,11,206.29,15.57,57501.89,57708.18,57723.75,2786,27373,-1050.73,-14244.27,1369.6,10593.68,2786,27373,-2786,1305,-27373,2653,1050.55,2605.76,,,1305,-1049,2653,0.0,527,-1800,-234,17.76,400,-138,-4116,29.74,-416,4635,-9216,65.61,-1252,2945,-12044,77.55,-2095,-384,-15689,95.33,-2716,-1899,-18148,127.49,-2786,-153,-20647,143.93,-1147,4900,-24586,160.94,-1203,4201,-27287,189.16,-2175,298,-27373,206.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,108,R,-9,63,-3063,-4976,-25027,0,9761,-88909,3572,4745,8107,25774,4745,25774,0x56,V>TH|H>TH|HDOM|CHOSE_H,11,207.09,17.93,58075.42,58282.52,58300.45,4754,25711,812.45,-11247.64,2673.15,13430.1,4754,25711,-4754,3563,-25711,8170,-3426.73,5381.92,,,1860,-12382,8170,0.0,1961,-12271,7688,34.88,1607,-5817,3302,46.47,1396,-1694,-1751,62.96,2320,-639,-10355,79.11,3133,-399,-14534,95.6,3563,1929,-18645,129.32,2272,4265,-22021,157.84,-1358,-146,-24840,174.07,-4754,-5564,-25711,191.14,-3063,-4976,-25027,207.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,109,R,-9,63,-2684,-3756,-18022,0,4964,-108576,3811,2040,0,21527,3811,21527,0x56,V>TH|H>TH|HDOM|CHOSE_H,12,223.6,17.08,58648.76,58872.37,58889.45,3802,22621,202.0,-14353.83,2135.9,7023.93,3802,22621,-2684,3802,-22621,-761,2032.75,2189.69,,,3802,3966,-761,0.0,2805,2448,-4422,15.47,1574,1411,-7828,32.76,1556,811,-10782,49.61,1881,1721,-13936,65.18,835,1459,-15331,99.13,-727,1709,-17412,111.08,-1216,2723,-19109,128.16,-2049,3116,-20558,145.34,-1980,4643,-21464,178.04,-1373,4142,-22621,207.23,-2684,-3756,-18022,223.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,110,L,-9,63,-4782,5491,-28334,0,12946,-19641,5736,3951,32742,28193,5736,32742,0x56,V>TH|H>TH|HDOM|CHOSE_H,12,212.12,32.0,59190.61,59402.74,59434.73,5727,32763,1114.5,-15913.08,3850.22,14998.59,5727,32763,-4782,5727,-32763,10104,1859.0,3547.14,,,5727,2438,10104,0.0,5431,-2250,6326,16.95,2505,-3365,-2103,32.9,3358,-1428,-5674,50.35,5300,5210,-12540,83.79,4287,8165,-18007,83.98,1307,4392,-22014,112.07,-2204,-906,-25091,147.12,-1597,120,-28130,164.36,-1998,1338,-32763,176.43,-3960,3103,-32731,194.17,-4782,5491,-28334,212.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,111,L,-9,63,8317,4212,-22626,0,24827,-22305,10815,1173,32709,32061,10815,32709,0x56,V>TH|H>TH|HDOM|CHOSE_H,11,190.03,16.3,59754.61,59944.64,59960.95,10806,32768,3004.91,-21900.82,3890.48,10559.86,10806,32768,-1182,10806,-32768,-3725,-724.18,3451.75,,,3162,-4562,-3725,0.0,3594,-3032,-8271,12.04,2432,-3541,-12113,28.54,637,-4404,-16342,62.67,-460,-3110,-21690,74.35,-614,-871,-25844,95.95,-1182,-802,-32764,107.28,604,38,-32768,123.8,5758,3245,-32768,140.0,10806,4861,-31998,173.92,8317,4212,-22626,190.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,112,R,-9,63,1560,1552,-18737,0,33438,-203395,4756,0,7723,31130,4756,31130,0x56,V>TH|H>TH|HDOM|CHOSE_H,13,255.33,0.11,60261.05,60516.38,60516.49,4747,31067,2683.85,-17028.92,1244.35,13545.08,4747,31067,1093,4747,-31067,7786,119.15,2314.78,,,1093,2217,7786,0.0,2517,888,4625,35.92,2261,-598,-72,47.35,1973,-2511,-10018,64.57,3392,-3542,-15541,82.21,4040,-3909,-21633,113.45,3611,-1471,-25365,131.33,3931,1832,-28278,164.38,4747,970,-30534,164.56,3409,643,-31067,192.48,1148,2779,-28223,208.7,1208,2699,-24319,225.94,1560,1552,-18737,255.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,113,R,-9,63,3558,6549,-19821,0,19875,-147123,4525,411,2362,26248,4525,26248,0x56,V>TH|H>TH|HDOM|CHOSE_H,11,196.36,29.08,60867.7,61064.06,61093.15,4516,26185,2122.09,-15119.45,1841.55,10552.58,4516,26185,-420,4516,-26185,2425,-262.09,3443.12,,,3012,1079,2425,0.0,3966,-1348,342,17.16,4516,-1405,-3057,33.17,3977,-633,-11663,50.77,2681,-1165,-16144,83.53,751,-4522,-20453,95.38,-126,-4235,-22563,115.88,-420,-2905,-24857,131.36,76,1031,-26185,160.47,1352,4671,-24338,178.42,3558,6549,-19821,196.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,114,R,-9,63,-5952,-2143,-13835,0,27477,-162635,5352,3157,8851,24058,5352,24058,0x56,V>TH|H>TH|HDOM|CHOSE_H,15,268.72,17.12,61413.58,61682.3,61699.42,5952,23995,1257.87,-13275.2,3175.01,10757.85,5952,23995,-5952,5343,-23995,8914,4260.87,6907.54,,,881,-1133,8914,0.0,4153,38,3724,16.93,5343,-1698,630,28.22,4337,-3053,-4920,45.15,2986,-1711,-9235,61.35,1934,709,-13427,95.18,1844,3059,-17574,113.05,365,2348,-19764,142.89,-3166,4881,-22540,190.73,-2540,9608,-23477,190.88,437,11032,-23995,207.73,3784,16272,-22553,219.68,4092,18809,-21562,237.12,370,6895,-19514,252.5,-5952,-2143,-13835,268.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,115,R,-9,63,-5442,6777,-18358,0,13779,-63681,7057,7959,11702,16480,7959,16480,0x56,V>TH|H>TH|HDOM|CHOSE_H,12,228.94,11.18,61968.63,62197.56,62208.74,7968,18358,686.5,-6778.83,4712.4,10130.01,7968,18358,-7968,7048,-18358,11765,1117.5,3685.42,,,1804,-5801,11765,0.0,4176,-2384,7332,16.54,5850,931,2435,50.15,7048,-978,-1125,50.27,5193,-2557,-2952,79.98,890,-597,-7848,97.94,479,2170,-11102,127.89,1399,3829,-13514,144.47,-496,3119,-15623,161.67,-4695,3529,-15939,179.79,-7968,5372,-16417,195.3,-5442,6777,-18358,228.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,116,R,-9,63,1677,7861,-18043,0,17811,-158639,5167,4552,8708,27500,5167,27500,0x56,V>TH|H>TH|HDOM|CHOSE_H,13,239.96,11.42,62531.97,62771.93,62783.35,5158,27437,1490.77,-13532.77,3052.33,12453.99,5158,27437,-4561,5158,-27437,8771,1245.08,4960.03,,,5158,-3066,8771,0.0,4975,-2970,5210,11.94,4302,-1508,-1371,29.89,4153,-1393,-4757,59.78,3545,-1652,-8027,75.91,1951,500,-13212,91.24,913,3774,-17250,125.5,-400,2551,-23741,141.55,-2255,-1883,-27334,157.32,-4561,-3960,-27437,174.35,-1977,5264,-24669,204.23,1899,12668,-24066,222.15,1677,7861,-18043,239.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121648,117,R,-9,63,777,5925,-12872,0,6187,-136737,3067,2625,6378,21484,3067,21484,0x56,V>TH|H>TH|HDOM|CHOSE_H,14,251.42,16.97,63074.21,63325.63,63342.6,3316,21421,726.57,-10822.64,1866.56,8515.05,3316,21421,-2634,3316,-21421,6441,3608.0,3093.57,,,566,-3001,6441,0.0,2165,1142,1884,17.65,3316,3226,-2664,44.76,3058,1329,-5464,60.28,2858,921,-6832,76.79,2249,3369,-9987,94.03,916,3048,-12513,127.59,-206,2214,-14612,144.37,-4,3648,-16872,160.21,234,7089,-17168,171.78,-950,8677,-18643,189.67,-2173,6850,-20794,206.19,-2634,6075,-21421,240.32,777,5925,-12872,251.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
